array_size,Ny,Nz,pattern_type,P,azi0,ele0,dist_y,dist_z,cluster_size,gain_dB,sll_dB,hpbw_ele,hpbw_azi,merit
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.8000000000000003,1,8.685890356304473e-10,-12.797469202863294,7.0,7.0,-6.398734600563058
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.8000000000000003,2,8.685890356304473e-10,-12.797469202863297,7.0,7.0,-6.39873460056306
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.8000000000000003,3,8.685890356304473e-10,-12.429238471753585,11.0,7.0,-6.214619235008204
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.8000000000000003,4,8.685890356304473e-10,-12.79746920286329,7.0,7.0,-6.398734600563056
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.9000000000000001,1,8.685890356304473e-10,-12.477073312005768,7.0,7.0,-6.238536655134295
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.9000000000000001,2,8.685890356304473e-10,-12.477073312005764,7.0,7.0,-6.238536655134293
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.9000000000000001,3,8.685890356304473e-10,-5.798545776800062,9.0,7.0,-2.899272887531442
8x8,8,8,Isotropic,0,0,0,0.9000000000000001,0.9000000000000001,4,8.685890356304473e-10,-12.477073312005768,7.0,7.0,-6.238536655134295
8x8,8,8,Isotropic,0,0,10,0.3,0.3,1,8.685890356304473e-10,-2.9719694568645227,22.0,21.0,-1.4859847275636724
8x8,8,8,Isotropic,0,0,10,0.3,0.3,2,8.685890356304473e-10,-2.9416575696011065,22.0,21.0,-1.4708287839319643
8x8,8,8,Isotropic,0,0,10,0.3,0.3,3,8.685871069755143e-10,-1.096287963155976,29.0,21.0,-0.548143980709401
8x8,8,8,Isotropic,0,0,10,0.3,0.3,4,8.685890356304473e-10,-2.0361824914862665,21.0,21.0,-1.0180912448745443
8x8,8,8,Isotropic,0,0,10,0.3,0.4,1,8.685890356304473e-10,-5.658843035143874,17.0,21.0,-2.8294215167033476
8x8,8,8,Isotropic,0,0,10,0.3,0.4,2,8.685871069755143e-10,-5.67269362981224,16.0,21.0,-2.836346814037533
8x8,8,8,Isotropic,0,0,10,0.3,0.4,3,8.685871069755143e-10,-2.0552806529856618,21.0,21.0,-1.0276403256242437
8x8,8,8,Isotropic,0,0,10,0.3,0.4,4,8.685890356304473e-10,-4.039492630172105,15.0,21.0,-2.019746314217463
8x8,8,8,Isotropic,0,0,10,0.3,0.5,1,8.685890356304473e-10,-9.90944320043379,13.0,21.0,-4.954721599348306
8x8,8,8,Isotropic,0,0,10,0.3,0.5,2,8.685890356304473e-10,-9.3060818094326,13.0,21.0,-4.653040903847711
8x8,8,8,Isotropic,0,0,10,0.3,0.5,3,8.685890356304473e-10,-3.4665805843971524,17.0,21.0,-1.7332902913299872
8x8,8,8,Isotropic,0,0,10,0.3,0.5,4,8.685890356304473e-10,-3.449715164711213,13.0,21.0,-1.7248575814870175
8x8,8,8,Isotropic,0,0,10,0.3,0.6000000000000001,1,8.685890356304473e-10,-12.811186978442668,11.0,21.0,-6.4055934883527454
8x8,8,8,Isotropic,0,0,10,0.3,0.6000000000000001,2,8.685890356304473e-10,-8.068741027221542,11.0,21.0,-4.034370512742182
8x8,8,8,Isotropic,0,0,10,0.3,0.6000000000000001,3,8.685871069755143e-10,-4.13479074144072,14.0,21.0,-2.067395369851773
8x8,8,8,Isotropic,0,0,10,0.3,0.6000000000000001,4,8.685909642853802e-10,-1.8780884132896762,26.0,19.0,-0.9390442057762471
8x8,8,8,Isotropic,0,0,10,0.3,0.7000000000000002,1,8.685890356304473e-10,-12.797666153048382,9.0,21.0,-6.398833075655602
8x8,8,8,Isotropic,0,0,10,0.3,0.7000000000000002,2,8.685871069755143e-10,-6.9164130577329095,10.0,21.0,-3.4582065279978678
8x8,8,8,Isotropic,0,0,10,0.3,0.7000000000000002,3,8.685871069755143e-10,-2.948845036537513,27.0,21.0,-1.4744225174001693
8x8,8,8,Isotropic,0,0,10,0.3,0.7000000000000002,4,8.685909642853802e-10,-0.27188717147140773,24.0,19.0,-0.1359435848671129
8x8,8,8,Isotropic,0,0,10,0.3,0.8000000000000003,1,8.685890356304473e-10,-3.6751341052094206,9.0,21.0,-1.8375670517361213
8x8,8,8,Isotropic,0,0,10,0.3,0.8000000000000003,2,8.685890356304473e-10,-4.50244179843463,8.0,21.0,-2.2512208983487256
8x8,8,8,Isotropic,0,0,10,0.3,0.8000000000000003,3,8.685890356304473e-10,-1.8148938933217316,26.0,19.0,-0.9074469457922767
8x8,8,8,Isotropic,0,0,10,0.3,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,20.0,9.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.3,0.9000000000000001,1,8.685890356304473e-10,-0.0036250466959648073,101.0,21.0,-0.001812522479393368
8x8,8,8,Isotropic,0,0,10,0.3,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,76.0,21.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.3,0.9000000000000001,3,8.685871069755143e-10,8.685871069755143e-10,128.0,19.0,4.3429355348775716e-10
8x8,8,8,Isotropic,0,0,10,0.3,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,162.0,,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.4,0.3,1,8.685890356304473e-10,-2.9719694568645227,22.0,17.0,-1.4859847275636724
8x8,8,8,Isotropic,0,0,10,0.4,0.3,2,8.685890356304473e-10,-2.9416575696011065,22.0,17.0,-1.4708287839319643
8x8,8,8,Isotropic,0,0,10,0.4,0.3,3,8.685871069755143e-10,-1.096287963155976,29.0,17.0,-0.548143980709401
8x8,8,8,Isotropic,0,0,10,0.4,0.3,4,8.685890356304473e-10,-2.0361824914862665,21.0,15.0,-1.0180912448745443
8x8,8,8,Isotropic,0,0,10,0.4,0.4,1,8.685890356304473e-10,-5.658843035143874,17.0,17.0,-2.8294215167033476
8x8,8,8,Isotropic,0,0,10,0.4,0.4,2,8.685871069755143e-10,-5.67269362981224,16.0,17.0,-2.836346814037533
8x8,8,8,Isotropic,0,0,10,0.4,0.4,3,8.685871069755143e-10,-2.0552806529856618,21.0,15.0,-1.0276403256242437
8x8,8,8,Isotropic,0,0,10,0.4,0.4,4,8.685890356304473e-10,-4.039492630172105,15.0,15.0,-2.019746314217463
8x8,8,8,Isotropic,0,0,10,0.4,0.5,1,8.685890356304473e-10,-9.90944320043379,13.0,17.0,-4.954721599348306
8x8,8,8,Isotropic,0,0,10,0.4,0.5,2,8.685890356304473e-10,-9.3060818094326,13.0,17.0,-4.653040903847711
8x8,8,8,Isotropic,0,0,10,0.4,0.5,3,8.685890356304473e-10,-3.4665805843971524,17.0,15.0,-1.7332902913299872
8x8,8,8,Isotropic,0,0,10,0.4,0.5,4,8.685890356304473e-10,-3.449715164711213,13.0,15.0,-1.7248575814870175
8x8,8,8,Isotropic,0,0,10,0.4,0.6000000000000001,1,8.685890356304473e-10,-12.811186978442668,11.0,17.0,-6.4055934883527454
8x8,8,8,Isotropic,0,0,10,0.4,0.6000000000000001,2,8.685890356304473e-10,-8.068741027221542,11.0,17.0,-4.034370512742182
8x8,8,8,Isotropic,0,0,10,0.4,0.6000000000000001,3,8.685871069755143e-10,-4.13479074144072,14.0,15.0,-2.067395369851773
8x8,8,8,Isotropic,0,0,10,0.4,0.6000000000000001,4,8.685909642853802e-10,-1.8780884132896762,26.0,15.0,-0.9390442057762471
8x8,8,8,Isotropic,0,0,10,0.4,0.7000000000000002,1,8.685890356304473e-10,-12.797666153048382,9.0,17.0,-6.398833075655602
8x8,8,8,Isotropic,0,0,10,0.4,0.7000000000000002,2,8.685871069755143e-10,-6.9164130577329095,10.0,17.0,-3.4582065279978678
8x8,8,8,Isotropic,0,0,10,0.4,0.7000000000000002,3,8.685871069755143e-10,-2.948845036537513,27.0,15.0,-1.4744225174001693
8x8,8,8,Isotropic,0,0,10,0.4,0.7000000000000002,4,8.685909642853802e-10,-0.27188717147140773,24.0,13.0,-0.1359435848671129
8x8,8,8,Isotropic,0,0,10,0.4,0.8000000000000003,1,8.685890356304473e-10,-3.6751341052094206,9.0,17.0,-1.8375670517361213
8x8,8,8,Isotropic,0,0,10,0.4,0.8000000000000003,2,8.685890356304473e-10,-4.50244179843463,8.0,17.0,-2.2512208983487256
8x8,8,8,Isotropic,0,0,10,0.4,0.8000000000000003,3,8.685890356304473e-10,-1.8148938933217316,26.0,15.0,-0.9074469457922767
8x8,8,8,Isotropic,0,0,10,0.4,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,20.0,7.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.4,0.9000000000000001,1,8.685890356304473e-10,-0.0036250466959648073,101.0,17.0,-0.001812522479393368
8x8,8,8,Isotropic,0,0,10,0.4,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,76.0,17.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.4,0.9000000000000001,3,8.685871069755143e-10,8.685871069755143e-10,128.0,15.0,4.3429355348775716e-10
8x8,8,8,Isotropic,0,0,10,0.4,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,162.0,,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.5,0.3,1,8.685890356304473e-10,-2.9719694568645227,22.0,13.0,-1.4859847275636724
8x8,8,8,Isotropic,0,0,10,0.5,0.3,2,8.685890356304473e-10,-2.9416575696011065,22.0,13.0,-1.4708287839319643
8x8,8,8,Isotropic,0,0,10,0.5,0.3,3,8.685871069755143e-10,-1.096287963155976,29.0,13.0,-0.548143980709401
8x8,8,8,Isotropic,0,0,10,0.5,0.3,4,8.685890356304473e-10,-2.0361824914862665,21.0,13.0,-1.0180912448745443
8x8,8,8,Isotropic,0,0,10,0.5,0.4,1,8.685890356304473e-10,-5.658843035143874,17.0,13.0,-2.8294215167033476
8x8,8,8,Isotropic,0,0,10,0.5,0.4,2,8.685871069755143e-10,-5.67269362981224,16.0,13.0,-2.836346814037533
8x8,8,8,Isotropic,0,0,10,0.5,0.4,3,8.685871069755143e-10,-2.0552806529856618,21.0,13.0,-1.0276403256242437
8x8,8,8,Isotropic,0,0,10,0.5,0.4,4,8.685890356304473e-10,-4.039492630172105,15.0,13.0,-2.019746314217463
8x8,8,8,Isotropic,0,0,10,0.5,0.5,1,8.685890356304473e-10,-9.90944320043379,13.0,13.0,-4.954721599348306
8x8,8,8,Isotropic,0,0,10,0.5,0.5,2,8.685890356304473e-10,-9.3060818094326,13.0,13.0,-4.653040903847711
8x8,8,8,Isotropic,0,0,10,0.5,0.5,3,8.685890356304473e-10,-3.4665805843971524,17.0,13.0,-1.7332902913299872
8x8,8,8,Isotropic,0,0,10,0.5,0.5,4,8.685890356304473e-10,-3.449715164711213,13.0,13.0,-1.7248575814870175
8x8,8,8,Isotropic,0,0,10,0.5,0.6000000000000001,1,8.685890356304473e-10,-12.811186978442668,11.0,13.0,-6.4055934883527454
8x8,8,8,Isotropic,0,0,10,0.5,0.6000000000000001,2,8.685890356304473e-10,-8.068741027221542,11.0,13.0,-4.034370512742182
8x8,8,8,Isotropic,0,0,10,0.5,0.6000000000000001,3,8.685871069755143e-10,-4.13479074144072,14.0,13.0,-2.067395369851773
8x8,8,8,Isotropic,0,0,10,0.5,0.6000000000000001,4,8.685909642853802e-10,-1.8780884132896762,26.0,11.0,-0.9390442057762471
8x8,8,8,Isotropic,0,0,10,0.5,0.7000000000000002,1,8.685890356304473e-10,-12.797666153048382,9.0,13.0,-6.398833075655602
8x8,8,8,Isotropic,0,0,10,0.5,0.7000000000000002,2,8.685871069755143e-10,-6.9164130577329095,10.0,13.0,-3.4582065279978678
8x8,8,8,Isotropic,0,0,10,0.5,0.7000000000000002,3,8.685871069755143e-10,-2.948845036537513,27.0,13.0,-1.4744225174001693
8x8,8,8,Isotropic,0,0,10,0.5,0.7000000000000002,4,8.685909642853802e-10,-0.27188717147140773,24.0,11.0,-0.1359435848671129
8x8,8,8,Isotropic,0,0,10,0.5,0.8000000000000003,1,8.685890356304473e-10,-3.6751341052094206,9.0,13.0,-1.8375670517361213
8x8,8,8,Isotropic,0,0,10,0.5,0.8000000000000003,2,8.685890356304473e-10,-4.50244179843463,8.0,13.0,-2.2512208983487256
8x8,8,8,Isotropic,0,0,10,0.5,0.8000000000000003,3,8.685890356304473e-10,-1.8148938933217316,26.0,11.0,-0.9074469457922767
8x8,8,8,Isotropic,0,0,10,0.5,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,20.0,5.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.5,0.9000000000000001,1,8.685890356304473e-10,-0.0036250466959648073,101.0,13.0,-0.001812522479393368
8x8,8,8,Isotropic,0,0,10,0.5,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,76.0,13.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.5,0.9000000000000001,3,8.685871069755143e-10,8.685871069755143e-10,128.0,11.0,4.3429355348775716e-10
8x8,8,8,Isotropic,0,0,10,0.5,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,162.0,,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.3,1,8.685890356304473e-10,-2.9719694568645227,22.0,11.0,-1.4859847275636724
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.3,2,8.685890356304473e-10,-2.9416575696011065,22.0,11.0,-1.4708287839319643
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.3,3,8.685871069755143e-10,-1.096287963155976,29.0,11.0,-0.548143980709401
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.3,4,8.685890356304473e-10,-2.0361824914862665,21.0,11.0,-1.0180912448745443
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.4,1,8.685890356304473e-10,-5.658843035143874,17.0,11.0,-2.8294215167033476
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.4,2,8.685871069755143e-10,-5.67269362981224,16.0,11.0,-2.836346814037533
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.4,3,8.685871069755143e-10,-2.0552806529856618,21.0,11.0,-1.0276403256242437
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.4,4,8.685890356304473e-10,-4.039492630172105,15.0,11.0,-2.019746314217463
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.5,1,8.685890356304473e-10,-9.90944320043379,13.0,11.0,-4.954721599348306
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.5,2,8.685890356304473e-10,-9.3060818094326,13.0,11.0,-4.653040903847711
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.5,3,8.685890356304473e-10,-3.4665805843971524,17.0,11.0,-1.7332902913299872
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.5,4,8.685890356304473e-10,-3.449715164711213,13.0,11.0,-1.7248575814870175
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.6000000000000001,1,8.685890356304473e-10,-12.811186978442668,11.0,11.0,-6.4055934883527454
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.6000000000000001,2,8.685890356304473e-10,-8.068741027221542,11.0,11.0,-4.034370512742182
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.6000000000000001,3,8.685871069755143e-10,-4.13479074144072,14.0,11.0,-2.067395369851773
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.6000000000000001,4,8.685909642853802e-10,-1.8780884132896762,26.0,9.0,-0.9390442057762471
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.7000000000000002,1,8.685890356304473e-10,-12.797666153048382,9.0,11.0,-6.398833075655602
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.7000000000000002,2,8.685871069755143e-10,-6.9164130577329095,10.0,11.0,-3.4582065279978678
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.7000000000000002,3,8.685871069755143e-10,-2.948845036537513,27.0,11.0,-1.4744225174001693
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.7000000000000002,4,8.685909642853802e-10,-0.27188717147140773,24.0,9.0,-0.1359435848671129
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.8000000000000003,1,8.685890356304473e-10,-3.6751341052094206,9.0,11.0,-1.8375670517361213
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.8000000000000003,2,8.685890356304473e-10,-4.50244179843463,8.0,11.0,-2.2512208983487256
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.8000000000000003,3,8.685890356304473e-10,-1.8148938933217316,26.0,9.0,-0.9074469457922767
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,20.0,5.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.9000000000000001,1,8.685890356304473e-10,-0.0036250466959648073,101.0,11.0,-0.001812522479393368
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,76.0,11.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.9000000000000001,3,8.685871069755143e-10,8.685871069755143e-10,128.0,9.0,4.3429355348775716e-10
8x8,8,8,Isotropic,0,0,10,0.6000000000000001,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,162.0,,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.3,1,8.685890356304473e-10,-2.9719694568645227,22.0,9.0,-1.4859847275636724
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.3,2,8.685890356304473e-10,-2.9416575696011065,22.0,9.0,-1.4708287839319643
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.3,3,8.685871069755143e-10,-1.096287963155976,29.0,9.0,-0.548143980709401
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.3,4,8.685890356304473e-10,-2.0361824914862665,21.0,9.0,-1.0180912448745443
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.4,1,8.685890356304473e-10,-5.658843035143874,17.0,9.0,-2.8294215167033476
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.4,2,8.685871069755143e-10,-5.67269362981224,16.0,9.0,-2.836346814037533
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.4,3,8.685871069755143e-10,-2.0552806529856618,21.0,9.0,-1.0276403256242437
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.4,4,8.685890356304473e-10,-4.039492630172105,15.0,9.0,-2.019746314217463
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.5,1,8.685890356304473e-10,-9.90944320043379,13.0,9.0,-4.954721599348306
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.5,2,8.685890356304473e-10,-9.3060818094326,13.0,9.0,-4.653040903847711
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.5,3,8.685890356304473e-10,-3.4665805843971524,17.0,9.0,-1.7332902913299872
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.5,4,8.685890356304473e-10,-3.449715164711213,13.0,9.0,-1.7248575814870175
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,1,8.685890356304473e-10,-12.811186978442668,11.0,9.0,-6.4055934883527454
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,2,8.685890356304473e-10,-8.068741027221542,11.0,9.0,-4.034370512742182
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,3,8.685871069755143e-10,-4.13479074144072,14.0,9.0,-2.067395369851773
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.6000000000000001,4,8.685909642853802e-10,-1.8780884132896762,26.0,9.0,-0.9390442057762471
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,1,8.685890356304473e-10,-12.797666153048382,9.0,9.0,-6.398833075655602
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,2,8.685871069755143e-10,-6.9164130577329095,10.0,9.0,-3.4582065279978678
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,3,8.685871069755143e-10,-2.948845036537513,27.0,9.0,-1.4744225174001693
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.7000000000000002,4,8.685909642853802e-10,-0.27188717147140773,24.0,7.0,-0.1359435848671129
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,1,8.685890356304473e-10,-3.6751341052094206,9.0,9.0,-1.8375670517361213
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,2,8.685890356304473e-10,-4.50244179843463,8.0,9.0,-2.2512208983487256
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,3,8.685890356304473e-10,-1.8148938933217316,26.0,9.0,-0.9074469457922767
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,20.0,3.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,1,8.685890356304473e-10,-0.0036250466959648073,101.0,9.0,-0.001812522479393368
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,76.0,9.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,3,8.685871069755143e-10,8.685871069755143e-10,128.0,9.0,4.3429355348775716e-10
8x8,8,8,Isotropic,0,0,10,0.7000000000000002,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,162.0,,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.3,1,8.685890356304473e-10,-2.9719694568645227,22.0,9.0,-1.4859847275636724
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.3,2,8.685890356304473e-10,-2.9416575696011065,22.0,9.0,-1.4708287839319643
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.3,3,8.685871069755143e-10,-1.096287963155976,29.0,9.0,-0.548143980709401
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.3,4,8.685890356304473e-10,-2.0361824914862665,21.0,7.0,-1.0180912448745443
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.4,1,8.685890356304473e-10,-5.658843035143874,17.0,9.0,-2.8294215167033476
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.4,2,8.685871069755143e-10,-5.67269362981224,16.0,9.0,-2.836346814037533
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.4,3,8.685871069755143e-10,-2.0552806529856618,21.0,7.0,-1.0276403256242437
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.4,4,8.685890356304473e-10,-4.039492630172105,15.0,7.0,-2.019746314217463
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.5,1,8.685890356304473e-10,-9.90944320043379,13.0,9.0,-4.954721599348306
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.5,2,8.685890356304473e-10,-9.3060818094326,13.0,9.0,-4.653040903847711
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.5,3,8.685890356304473e-10,-3.4665805843971524,17.0,7.0,-1.7332902913299872
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.5,4,8.685890356304473e-10,-3.449715164711213,13.0,7.0,-1.7248575814870175
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,1,8.685890356304473e-10,-12.811186978442668,11.0,9.0,-6.4055934883527454
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,2,8.685890356304473e-10,-8.068741027221542,11.0,9.0,-4.034370512742182
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,3,8.685871069755143e-10,-4.13479074144072,14.0,7.0,-2.067395369851773
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.6000000000000001,4,8.685909642853802e-10,-1.8780884132896762,26.0,7.0,-0.9390442057762471
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,1,8.685890356304473e-10,-12.797666153048382,9.0,9.0,-6.398833075655602
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,2,8.685871069755143e-10,-6.9164130577329095,10.0,9.0,-3.4582065279978678
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,3,8.685871069755143e-10,-2.948845036537513,27.0,7.0,-1.4744225174001693
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.7000000000000002,4,8.685909642853802e-10,-0.27188717147140773,24.0,7.0,-0.1359435848671129
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,1,8.685890356304473e-10,-3.6751341052094206,9.0,9.0,-1.8375670517361213
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,2,8.685890356304473e-10,-4.50244179843463,8.0,9.0,-2.2512208983487256
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,3,8.685890356304473e-10,-1.8148938933217316,26.0,7.0,-0.9074469457922767
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,20.0,3.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,1,8.685890356304473e-10,-0.0036250466959648073,101.0,9.0,-0.001812522479393368
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,76.0,9.0,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,3,8.685871069755143e-10,8.685871069755143e-10,128.0,7.0,4.3429355348775716e-10
8x8,8,8,Isotropic,0,0,10,0.8000000000000003,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,162.0,,4.3429451781522366e-10
8x8,8,8,Isotropic,0,0,10,0.9000000000000001,0.3,1,8.685890356304473e-10,-2.9719694568645227,22.0,7.0,-1.4859847275636724
8x8,8,8,Isotropic,0,0,10,0.9000000000000001,0.3,2,8.685890356304473e-10,-2.9416575696011065,22.0,7.0,-1.4708287839319643
